step,active_joint_pos,sde_joint_1_pos,sde_joint_2_pos,sde_joint_3_pos,sde_joint_4_pos,sde_joint_5_pos,rfe_1_x,rfe_1_y,rfe_1_z,rfe_2_x,rfe_2_y,rfe_2_z,rfe_3_x,rfe_3_y,rfe_3_z,rfe_4_x,rfe_4_y,rfe_4_z,rfe_5_x,rfe_5_y,rfe_5_z,rfe_6_x,rfe_6_y,rfe_6_z
56,-2.9875386677504382e-05,-0.0033658128360820132,0.0042900533874940805,-0.0011295102227846046,0.0002953740130428928,-7.258043372600505e-05,0.0,0.0,0.5,0.11999999999661853,-7.17269244612208e-10,0.4999990991373628,0.3599986994647335,-6.297945908022179e-07,0.49920900217008357,0.5999986092454326,-4.6410554255564956e-07,0.4994171012543216,0.8399986030088841,-5.076683907022375e-07,0.4993623879893108,1.079998602599732,-4.965103845279775e-07,0.49937640201673966
57,-4.19034564083417e-05,-0.0034659919891448913,0.004431808912608418,-0.0011668263395991378,0.0003051312895283527,-7.497787103718945e-05,0.0,0.0,0.5,0.11999999994644768,-2.854422641779115e-09,0.49999641495473557,0.35999861626395646,-6.517304238950887e-07,0.49918145160577704,0.5999985202772771,-4.80827475335151e-07,0.49939609914866095,0.8399985136420933,-5.257610106872765e-07,0.49933966435313715,1.0799985132067902,-5.142519450742653e-07,0.4993541192977449
58,-4.3554108238574004e-05,-0.0035851687018905736,0.004584453656329318,-0.0012070078622798638,0.0003156375972412297,-7.755932225916068e-05,0.0,0.0,0.5,0.11999999989464605,-4.003636037073875e-09,0.4999949715868263,0.3599985232565054,-6.743210286648029e-07,0.4991530786733792,0.5999984208225813,-4.97771739240003e-07,0.4993748178036413,0.8399984137417816,-5.441896152084275e-07,0.4993165187332831,1.0799984132772458,-5.323003861245762e-07,0.4993314511486166
59,-3.493501299692449e-05,-0.0037231671740043134,0.004747901391383142,-0.0012500319054157376,0.0003268869177807333,-8.032330377811547e-05,0.0,0.0,0.5,0.11999999988618239,-4.161346395943724e-09,0.49999477350866967,0.3599984197724083,-6.975673218112038e-07,0.4991238822215503,0.5999983101618426,-5.14938097200248e-07,0.499353257517014,0.839998302585026,-5.629542654500155e-07,0.4992929510529048,1.0799983020879518,-5.506556932516163e-07,0.4993083975874768
60,-1.629487310577904e-05,-0.0038795814734706164,0.004921953309875459,-0.001295845927158296,0.0003388654745734811,-8.326642521464129e-05,0.0,0.0,0.5,0.11999999992677271,-3.33784105157429e-09,0.49999580779977004,0.35999830512892167,-7.214665695225854e-07,0.4990938656838532,0.5999981875646355,-5.323272737274041e-07,0.4993314173788199,0.8399981794381086,-5.820547710621364e-07,0.4992689615510733,1.0799981789049746,-5.693179112924149e-07,0.49928495855801014
61,1.1982173317972348e-05,-0.004053784668973062,0.00510630249327106,-0.0013443689085203337,0.00035155204171565327,-8.638346537676066e-05,0.0,0.0,0.5,0.11999999998406863,-1.5568820998037197e-09,0.4999980446158472,0.35999817864407135,-7.460124865831159e-07,0.49906303695427723,0.5999980523040103,-5.499409287908912e-07,0.4993092953042011,0.8399980435709751,-6.014906970048161e-07,0.4992445507741822,1.0799980429980556,-5.882871427444181e-07,0.4992611339314841
62,1.8354482600905935e-05,-0.004194312138136952,0.005275781200057129,-0.0013889776437303592,0.0003632151851745894,-8.924905081734985e-05,0.0,0.0,0.5,0.11999999999138565,1.1448282557816963e-09,0.5000014378603423,0.3599980396539647,-7.711953775273413e-07,0.49903140820995506,0.5999979036747481,-5.677816205934009e-07,0.49928688808015365,0.8399978942755554,-6.212613732961712e-07,0.4992197195637038,1.079997893658939,-6.075635454698979e-07,0.49923692350963067
63,3.2159994549671762e-06,-0.004301806847319963,0.005430704260238796,-0.0014297552854441486,0.00037387669817239667,-9.186854344911039e-05,0.0,0.0,0.5,0.11999999997978678,1.7536660289814188e-09,0.5000022025372138,0.35999790734814685,-7.962218426378349e-07,0.4989999759304756,0.5999977621947419,-5.860581631584358e-07,0.4992639334442799,0.8399977521615307,-6.41312209258574e-07,0.4991945364834334,1.0799977515033254,-6.271599813545371e-07,0.49921231113841485
64,-3.305399336375731e-05,-0.004376887803940936,0.005571374715029408,-0.0014667818312097752,0.00038355753949066647,-9.424709882577256e-05,0.0,0.0,0.5,0.11999999999937942,3.072703881844602e-10,0.5000003859198122,0.3599977826568005,-8.211018307520875e-07,0.4989687276204801,0.5999976288551234,-6.047679300461306e-07,0.49924043469528673,0.8399976182242413,-6.616438927499866e-07,0.49916900066944697,1.0799976175268315,-6.470762881172921e-07,0.4991872970216544
65,-5.8765977132607246e-05,-0.004471260401639199,0.0057230770007107665,-0.0015067104139728758,0.000393996821866665,-9.681195646338425e-05,0.0,0.0,0.5,0.11999999993444603,-3.158120364234136e-09,0.49999603352205435,0.35999766622782947,-8.458449148442667e-07,0.4989376512566816,0.599997504356677,-6.239083951125397e-07,0.4992163950059148,0.839997493168122,-6.822570851756654e-07,0.4991431112910459,1.0799974924341313,-6.673123097277415e-07,0.4991618813553186
66,-6.498471774879443e-05,-0.004599503375753151,0.005892939809498868,-0.0015514164760787356,0.00040568471818489395,-9.968352588895586e-05,0.0,0.0,0.5,0.11999999979279358,-5.614753624203357e-09,0.4999929480849834,0.35999753726032563,-8.712481112662281e-07,0.49890574581713615,0.5999973664559715,-6.432698134490143e-07,0.49919207780771696,0.8399973546500756,-7.032066174350925e-07,0.4991167994827241,1.079997353875591,-6.878551283185249e-07,0.49913608036375173
67,-5.207799147843538e-05,-0.004761016397476522,0.006080669029346193,-0.0016008222137542114,0.000418600814396534,-0.00010285678132543016,0.0,0.0,0.5,0.11999999974661918,-6.20891878693353e-09,0.4999922018363474,0.35999738885745214,-8.97536103325579e-07,0.4988727291082355,0.5999972077662408,-6.627930655932575e-07,0.4991675573524693,0.8399971952494926,-7.245079426414359e-07,0.49909004583596595,1.0799971944283817,-7.087011031416308e-07,0.4991098986195953
68,-2.0385784020202617e-05,-0.004955244425039671,0.006285992576440342,-0.0016548555319453127,0.0004327261726423655,-0.00010632705738357372,0.0,0.0,0.5,0.11999999983727298,-4.975754776800277e-09,0.4999937506430063,0.3599972199373279,-9.246995867585033e-07,0.49883861281577735,0.5999970271278976,-6.824806106928698e-07,0.49914283055157677,0.8399970138014244,-7.461604158468324e-07,0.499062851160801,1.0799970129272034,-7.298503860470838e-07,0.49908333593213117
69,2.083516501974216e-05,-0.005167083831953487,0.006501524403575448,-0.0017115727530894087,0.00044755268848765424,-0.00010996952599334812,0.0,0.0,0.5,0.1199999999750652,-1.947745283113991e-09,0.49999755370669313,0.35999702915367693,-9.52729944657635e-07,0.49880340776226667,0.5999968231077624,-7.023347292964178e-07,0.49911789454075706,0.8399968088666977,-7.681634384061293e-07,0.4990352162091033,1.07999680793249,-7.513031180065692e-07,0.4990563921243023
70,3.992320961654652e-05,-0.005344875684842198,0.006702004821927585,-0.0017643287671446136,0.00046134362668115756,-0.00011335757121951297,0.0,0.0,0.5,0.11999999997395375,1.990681072150879e-09,0.5000025002190097,0.35999682191592663,-9.813943399491552e-07,0.4987674063821296,0.5999966015032817,-7.224167001554228e-07,0.49909267235625093,0.8399965862695742,-7.905009904480781e-07,0.4990071611012172,1.0799965852702624,-7.730630734796956e-07,0.4990290624555343
71,3.728096331235257e-05,-0.00548927718588456,0.0068877558141280685,-0.0018132087520152025,0.0004741213361346805,-0.00011649669519125155,0.0,0.0,0.5,0.11999999990436824,3.814434761256361e-09,0.5000047907836341,0.3599966228097966,-1.009896657892691e-06,0.49873160856492066,0.5999963885992036,-7.429359924711225e-07,0.4990669009127836,0.8399963724121675,-8.1311832136986e-07,0.49897875460179875,1.0799963713503309,-7.951431523198722e-07,0.49900133072410674
72,1.329622552177862e-05,-0.0056009213204319,0.007059087428655928,-0.0018582946781996006,0.0004859073150824134,-0.00011939218932861996,0.0,0.0,0.5,0.11999999991660779,3.5619832113312415e-09,0.5000044737141784,0.3599964330139057,-1.03824708421283e-06,0.4986960015177597,0.5999961856452756,-7.638899136692079e-07,0.4990405835921239,0.8399961685491315,-8.360161369006404e-07,0.4989499958244782,1.0799961674276704,-8.175431879364651e-07,0.49897319713925004
73,-3.165791401579694e-05,-0.005680417025582293,0.007216297858388228,-0.0018996653265474952,0.0004967222151911931,-0.0001220491352775488,0.0,0.0,0.5,0.11999999998939265,1.2703784420862618e-09,0.5000015955465569,0.3599962534126363,-1.0664554230648425e-06,0.49866057292700416,0.5999959935885153,-7.852758733419179e-07,0.4990137236477247,0.839995975631804,-8.591951157689612e-07,0.49892088391679856,1.0799959744539018,-8.40263020125969e-07,0.4989446619021736
74,-6.596598360403689e-05,-0.005779346889384827,0.007384607378717766,-0.001943953885773776,0.0005082993685479282,-0.00012489327249370064,0.0,0.0,0.5,0.1199999999398666,-3.024732952647675e-09,0.49999620105152287,0.3599960846144984,-1.0945310992748276e-06,0.49862531095543483,0.5999958130921588,-8.070913827313255e-07,0.498986324205371,0.8399957943271952,-8.826559098223272e-07,0.49889141806006504,1.0799957930962831,-8.633024950422859e-07,0.498915725206103
75,-8.06286362605341e-05,-0.005912393603111096,0.007571194163238308,-0.0019930478061052407,0.0005211318993245542,-0.000128045709100179,0.0,0.0,0.5,0.11999999973890935,-6.302673137275488e-09,0.49999208408448237,0.3599958996286737,-1.1232688621341393e-06,0.49858921742844886,0.5999956152974207,-8.291273735253181e-07,0.49895864784683586,0.8399955956475154,-9.064531586422467e-07,0.4988615296290591,1.0799955943585655,-8.866487402100271e-07,0.49888640321837113
76,-7.601833352584303e-05,-0.006078949118799526,0.007775760163281954,-0.0020468681238378517,0.0005351990673682229,-0.00013150133598187588,0.0,0.0,0.5,0.1199999996099414,-7.703605887585401e-09,0.49999032456672604,0.35999568966497386,-1.1528948738044722e-06,0.4985520082950546,0.5999953907898414,-8.513243635075692e-07,0.49893076927950153,0.8399953701352021,-9.306024053804271e-07,0.4988311991021813,1.0799953687803612,-9.102980937579913e-07,0.4988567005381508
77,-5.249119100838914e-05,-0.006278431986714883,0.007998020187478198,-0.0021053391470866067,0.0005504809673706175,-0.00013525524624389206,0.0,0.0,0.5,0.1199999996532728,-7.263117782277124e-09,0.49999087780287715,0.3599954536327038,-1.183399695963323e-06,0.49851369540942186,0.5999951383964914,-8.73684850305851e-07,0.4989026853664427,0.8399951166116609,-9.551029944221365e-07,0.4988004273028579,1.0799951151827043,-9.342507100377705e-07,0.4988266169715815
78,-1.0377145494782067e-05,-0.0065103033951916765,0.00823770973752004,-0.002168390511699503,0.0005669590651904972,-0.0001393028668141825,0.0,0.0,0.5,0.11999999983468053,-5.015233632928899e-09,0.4999937010590785,0.35999519018015125,-1.2147742866574281e-06,0.4984742901278962,0.5999948566747357,-8.962112301473806e-07,0.49887439309808834,0.8399948336279957,-9.799542961721607e-07,0.49876921502183363,1.079994832116289,-9.585067373114555e-07,0.4987961523324481
79,4.099446878719302e-05,-0.006759341873224933,0.00848738637735022,-0.002234064622777375,0.0005841217893905997,-0.00014351854200219817,0.0,0.0,0.5,0.11999999999353889,-9.914770101878778e-10,0.49999875474293537,0.359994897698652,-1.2470102468295226e-06,0.498433802999373,0.5999945439160274,-9.189057331418408e-07,0.4988458896735092,0.8399945194687832,-1.0051557239538926e-06,0.4987375629959558,1.0799945178652424,-9.830663137820488e-07,0.4987653064471781
80,7.005904182086532e-05,-0.006974049578383396,0.008721874903023358,-0.002295742856147538,0.0006002401166093799,-0.0001474776615524195,0.0,0.0,0.5,0.11999999989916722,3.916787459243775e-09,0.5000049193346938,0.35999458357651837,-1.2798730355104698e-06,0.49839252859830446,0.5999942080367497,-9.418300625472127e-07,0.4988170975957799,0.8399941820868877,-1.0306911514875703e-06,0.4987054914792105,1.079994180384821,-1.0079332390877824e-06,0.49873407454356916
81,7.876711772012962e-05,-0.007157609264502266,0.008942732134013604,-0.0023538351794200256,0.0006154212696869759,-0.00015120657459412795,0.0,0.0,0.5,0.11999999970550383,6.693741482233521e-09,0.5000084070823468,0.3599942799179839,-1.312569541500134e-06,0.4983514630419128,0.5999938833536647,-9.65192786546394e-07,0.49878775491126953,0.8399938559518169,-1.0565060843821734e-06,0.4986730689144614,1.0799938541545453,-1.03312035285842e-06,0.49870244049553963
82,6.749793443105596e-05,-0.007310640033805301,0.00915026150999631,-0.002408421959300986,0.0006296863524341013,-0.0001547104791428641,0.0,0.0,0.5,0.11999999962774448,7.525748418791168e-09,0.5000094520511207,0.35999398645211794,-1.3451488642345378e-06,0.49831054466319186,0.5999935695619325,-9.889809753289799e-07,0.498757877859324,0.8399935407563781,-1.082603903739573e-06,0.49864029105517454,1.0799935388670687,-1.0586268580470668e-06,0.49867040530414986
83,3.662240498097839e-05,-0.0074337473515009,0.009344759693679823,-0.0024595817000475596,0.000643055967347039,-0.0001579944480211081,0.0,0.0,0.5,0.11999999972664177,6.449042292757138e-09,0.5000080997495582,0.35999370418126897,-1.3776206103469438e-06,0.4982697613965781,0.5999932677288677,-1.013192086898319e-06,0.4987274696325923,0.839993237572359,-1.1089852761919748e-06,0.49860715706408393,1.079993235594471,-1.0844525972156845e-06,0.49863796916713404
84,-1.509017440053761e-05,-0.007524923674762167,0.009525246038676626,-0.0025070571630190887,0.0006554630209575611,-0.00016104201956460777,0.0,0.0,0.5,0.11999999991952798,3.4990617224384274e-09,0.5000043946872037,0.359993433854571,-1.4099941665007607e-06,0.4982291014527829,0.5999929786609819,-1.0378236392146902e-06,0.4986965333484227,0.8399929472102207,-1.1356508523568383e-06,0.4985736661240418,1.0799929451474717,-1.1105974167355447e-06,0.4986051322774481
85,-5.630605708216185e-05,-0.007635288302162486,0.009716706790207792,-0.0025574143839913826,0.0006686222595388468,-0.00016427422187993565,0.0,0.0,0.5,0.1199999999863372,-1.4417800160054082e-09,0.499998189179646,0.359993177801597,-1.442238684530345e-06,0.4981886035759183,0.5999927048641308,-1.0628837291791006e-06,0.49866505883741635,0.8399926721879751,-1.1625985190237946e-06,0.49853982088915544,1.0799926700448799,-1.1370618140771004e-06,0.49857189401028235
86,-7.774001753605881e-05,-0.007779989126056412,0.009926545026559873,-0.0026125980629063497,0.0006830414147865866,-0.00016781570128570567,0.0,0.0,0.5,0.11999999980977766,-5.379722307146756e-09,0.4999932432752954,0.3599929005699229,-1.4751410915657426e-06,0.4981472794157175,0.5999924084404481,-1.0881654927372511e-06,0.4986333059128873,0.8399923744390045,-1.189882313467484e-06,0.49850555349068715,1.0799923722090174,-1.163833059445108e-06,0.4985382703537781
87,-7.977555912024502e-05,-0.007958399963092657,0.010154453571653692,-0.002672526635852279,0.0006986990302734328,-0.0001716611675520429,0.0,0.0,0.5,0.11999999963738939,-7.427614860088525e-09,0.499990671200862,0.3599925904066371,-1.5089344850275264e-06,0.4981048362107677,0.5999920768069213,-1.1136076730128404e-06,0.4986013515111186,0.8399920413230352,-1.2175182337099042e-06,0.49847084383573204,1.079992038995859,-1.190907384043708e-06,0.49850426604139364
88,-6.277371890726102e-05,-0.008169931190618835,0.010400142929674481,-0.0027371230435685213,0.0007155748000415149,-0.00017580560927419686,0.0,0.0,0.5,0.11999999961815164,-7.622099237202971e-09,0.4999904269359501,0.35999224618801196,-1.543609122937414e-06,0.4980612861966196,0.5999917087522787,-1.1392128526777406e-06,0.4985691923883735,0.8399916716227809,-1.245505600952745e-06,0.4984356927768344,1.0799916691877254,-1.218284947686046e-06,0.49846988087240907
89,-2.7077816948107346e-05,-0.008414021996173705,0.010663337491700982,-0.0028063137307451466,0.0007336493065593201,-0.0001802442294328298,0.0,0.0,0.5,0.11999999976356762,-5.997670470369426e-09,0.4999924671561238,0.35999186651789017,-1.5791558088133365e-06,0.4980166409237014,0.5999913027836024,-1.1649834747088103e-06,0.498536825476368,0.8399912638386803,-1.2738437722757932e-06,0.49840010112148003,1.0799912612846212,-1.2459659017954225e-06,0.49843511465664675
90,1.8183289278647767e-05,-0.00867577903210539,0.010936757376206505,-0.002878185436386684,0.0007524228566782804,-0.00018485433122493062,0.0,0.0,0.5,0.11999999995600752,-2.5871308252185992e-09,0.4999967506629966,0.3599914497468495,-1.6155657718917388e-06,0.49797091140775634,0.5999908571462573,-1.1909218739730248e-06,0.49850424784259756,0.8399908162088784,-1.3025321323622287e-06,0.4983640696424801,1.0799908135242196,-1.2739503913439584e-06,0.49839996721202223
91,4.123948238886269e-05,-0.00890337363025758,0.011195074871272425,-0.00294608631661832,0.0007701590236919827,-0.00018920966604607346,0.0,0.0,0.5,0.11999999998016206,1.7373094843633352e-09,0.5000021819940217,0.35999100556065733,-1.652609719889793e-06,0.4979243856310885,0.5999903822115971,-1.217088331704752e-06,0.49847138377614686,0.8399903391520563,-1.331554934110332e-06,0.4983276181175924,1.0799903363283039,-1.3022421265405927e-06,0.4983644338786597
92,4.2496141494245155e-05,-0.009097467754187374,0.011438614813885388,-0.0030101026969808296,0.0007868805293379175,-0.00019331583786836456,0.0,0.0,0.5,0.11999999989795833,3.940197110111537e-09,0.5000049487363166,0.3599905754690409,-1.6894902864449828e-06,0.4978780650552423,0.5999899223558469,-1.2436923555183265e-06,0.4984379701434949,0.8399898772421462,-1.3608574702980087e-06,0.4982908152569874,1.0799898742837601,-1.3308539965970359e-06,0.4983284984682027
93,2.234382161614562e-05,-0.00925869910144662,0.011667690016418337,-0.0030703176231519644,0.0008026092168495783,-0.0001971782318682811,0.0,0.0,0.5,0.11999999989164468,4.060263713416703e-09,0.5000050995353614,0.35999016085756347,-1.726217778880666e-06,0.49783193673461357,0.599989479047297,-1.2707312102993506e-06,0.498404010379839,0.8399894319531187,-1.3904404593570729e-06,0.49825366015834033,1.0799894288649297,-1.3597858316240581e-06,0.49829216119402336
94,-1.8841714054605715e-05,-0.00938768115518826,0.01188260128964905,-0.0031268108653183194,0.0008173660517951792,-0.00020080201459014946,0.0,0.0,0.5,0.11999999997004522,2.1348245971725706e-09,0.5000026812577438,0.3599897628117608,-1.7628021162052026e-06,0.4977859882113081,0.5999890534454781,-1.298202266151561e-06,0.49836950778822897,0.8399890044495844,-1.4203045917188292e-06,0.49821615195449853,1.0799890012367555,-1.3890374683852157e-06,0.49825542226114433
95,-4.9613680422433784e-05,-0.009535712941639221,0.012108413035965193,-0.0031861617703612833,0.0008328679162480819,-0.00020460854951508294,0.0,0.0,0.5,0.11999999997869941,-1.8002182128309052e-09,0.49999773899503025,0.35998938213629234,-1.7992528297001271e-06,0.4977402075144041,0.599988646420947,-1.326102998279626e-06,0.4983344655397103,0.8399885956066229,-1.450450529826518e-06,0.49817828981345647,1.0799885922746117,-1.4186087502789329e-06,0.49821828186624706
96,-6.078912351297467e-05,-0.009717773881964724,0.01235244262711489,-0.0032502900048627273,0.0008496155390482938,-0.00020872069791508854,0.0,0.0,0.5,0.11999999985230898,-4.7403039241468206e-09,0.49999404636023886,0.35998897451835116,-1.8363587305255885e-06,0.49769360392736395,0.5999882106029503,-1.3542262363360107e-06,0.49829914383228824,0.8399881578426809,-1.4809323568425493e-06,0.4981400058088416,1.0799881543831393,-1.44848693747147e-06,0.49818075601007894
97,-5.274700431499026e-05,-0.0099332449939954,0.012614385960507579,-0.0033191144742418677,0.0008675875241114122,-0.00021313317561294151,0.0,0.0,0.5,0.11999999977828095,-5.808053710613968e-09,0.4999927053074951,0.3599885254343788,-1.8743500161261236e-06,0.49764588833103357,0.5999877304520609,-1.3825115514026403e-06,0.4982636185623619,0.8399876755483422,-1.5117658426966923e-06,0.4981012801342232,1.079987671948339,-1.4786683151973126e-06,0.49814284935823666
